t,u,y
2044.0,1.829038315604789,26.587464947437734
2044.5,0.8317479233733603,26.804911177664756
2045.0,0.6215769138626531,26.94488842391786
2045.5,1.2245537911936255,26.46031989556961
2046.0,2.6368388846612207,26.145701848885015
2046.5,2.4462235192056965,26.128150821140956
2047.0,1.261070947278078,26.589193199204125
2047.5,1.0622783500199895,26.53599875712545
2048.0,1.530470608896818,26.98301364138679
2048.5,2.1781216546674953,27.197213854732823
2049.0,2.49641830505565,27.48546971786927
2049.5,2.936387842323138,27.97742482187405
2050.0,2.738548262245703,28.941785011655195
2050.5,2.0376910917211166,29.98274658246033
2051.0,2.3230173793371116,31.040142953565624
2051.5,1.9844006374026943,32.60867957820438
2052.0,2.1197427886136504,33.58386783571819
2052.5,2.268223326462918,34.9724916674663
2053.0,1.6385936895703554,35.8080052597229
2053.5,2.4935746828552965,37.40092648367792
2054.0,3.041789896135606,38.58288192289612
2054.5,3.0452252432960405,39.68822307380405
2055.0,2.1258523137991556,41.11944773366478
2055.5,2.0744603594998656,42.38674947039246
2056.0,2.890701073296993,43.37643001796061
2056.5,2.748299248519918,44.643610391990634
2057.0,2.515674584615635,45.55502256052024
2057.5,2.328434618091008,46.54931275069493
2058.0,1.796341506290045,47.54849297402993
2058.5,2.4933594134791757,48.055661103841075
2059.0,2.581887800567837,48.212592021454334
2059.5,1.840215838209745,48.42638963988845
2060.0,2.415897466510911,48.41572843500322
2060.5,3.253646916815039,48.43663058693632
2061.0,3.342757984852266,48.11489531257464
2061.5,2.913128772717364,48.250504955821654
2062.0,2.6218204817923474,48.25905309374912
2062.5,2.6134525249789404,48.04478041362748
2063.0,1.608077142973084,47.95107437479701
2063.5,1.8564799254084243,47.2958652157446
2064.0,2.279356428697576,46.59314828525671
2064.5,3.072596486678549,45.6990213363252
2065.0,3.298135040747832,45.23678093446913
2065.5,2.9183871215580632,44.45766239588153
2066.0,2.381153566920831,44.11931359703982
2066.5,1.9787119568606075,43.557356826815386
2067.0,2.0081935741703276,42.818799975899616
2067.5,1.4690523225790222,42.13348878991933
2068.0,1.0145907715471598,41.431662879951354
2068.5,2.115098646862599,40.10496896425669
2069.0,2.922465016202165,38.769855477431264
2069.5,2.9885700082294098,37.9426803962094
2070.0,2.6613673052996374,37.1284238158445
2070.5,2.0248096005817167,36.97430851213729
2071.0,1.4965391110800452,36.00185340763385
2071.5,0.9093260817043576,35.23521779557104
2072.0,1.4368068488953207,34.59165027462239
2072.5,1.5351653433781949,33.226249592365726
2073.0,0.9133037422208268,32.44401149344365
2073.5,1.085408876422562,31.52523033149071
2074.0,1.994487473769924,30.041654202220172
2074.5,1.825521153912655,28.722158196741866
2075.0,1.5097156869432182,27.880392499504193
2075.5,1.4661069956848167,27.16335555121007
2076.0,1.838704585381753,26.150601652714617
2076.5,1.83279854388224,25.256851699373833
2077.0,1.999233866075775,24.693942876478552
2077.5,1.57622226588144,24.298501790926775
2078.0,1.4908827106289924,24.104801746485077
2078.5,2.0514364982007987,24.01271185913214
2079.0,1.2512056884287754,23.91164118254671
2079.5,1.3320745770076994,23.809395679110253
2080.0,1.3436545288239432,23.5767707296518
2080.5,1.5989005781968333,23.598862618117103
2081.0,1.9348157219332065,23.93769933318475
2081.5,2.4861010392202787,23.980276401655686
2082.0,2.143498776282252,24.639664453738114
2082.5,1.973521616863822,25.41055085593454
2083.0,1.0077536907437137,26.021244169064115
2083.5,0.7507152313257847,26.7196220766126
2084.0,1.5127455024646437,27.359989332933164
2084.5,1.905293485299807,27.92921943075715
2085.0,2.4478207615528045,28.574245899346163
2085.5,3.1717381331616927,29.29532781558991
2086.0,3.2847784784699887,30.330540046478525
2086.5,2.978644662134224,31.6561197696372
2087.0,2.2535612920905703,33.255780246700226
2087.5,2.601094391683923,35.025497149230276
2088.0,2.4114811264651106,36.88883793163056
2088.5,2.8582714079340823,38.64722664750792
2089.0,3.267642416814602,40.180859775772774
2089.5,3.099222797460452,42.28977517149808
2090.0,3.2459119970928905,44.546221025600005
2090.5,2.320056046139617,46.41722233676504
2091.0,1.651818428322685,48.03194417244295
2091.5,2.1979309346121148,49.94095826832574
2092.0,2.5347038399761774,50.78918174847226
2092.5,3.229455891536708,51.783214465954174
2093.0,2.445998499202395,52.60968794170017
2093.5,1.0022907120549969,53.04990216995276
2094.0,0.5429455949653925,52.96918390820575
2094.5,0.8282115563539225,52.62332674904097
2095.0,1.1815445743729884,51.21189120076201
2095.5,1.3218069169517697,49.47395467511916
2096.0,2.249599323429562,47.41848238893994
2096.5,2.5823811649261725,45.11471736461156
2097.0,2.495175712934763,43.34113069555393
2097.5,1.7860353948705234,41.0795999616243
2098.0,1.504197268323474,39.18372692843961
2098.5,1.640750382974362,36.84212315700601
2099.0,2.1826695452336007,34.695183190594264
2099.5,1.0634898333726803,32.979321076526396
2100.0,0.6708009273506792,30.77174697374665
2100.5,1.456899805578581,28.458082212737907
2101.0,1.9423192902156452,26.675372609704215
2101.5,1.4611646121392772,24.963744093198574
2102.0,2.302569083140372,23.149026713028064
2102.5,2.828208951512407,21.55872914006531
2103.0,2.3261623606136292,20.64536461070258
2103.5,1.0422954853467894,20.125979472146305
2104.0,0.872739578875083,19.602121343214716
2104.5,1.2440469039693705,18.88286346810179
2105.0,1.5204954376727828,18.479342979244255
2105.5,2.045436037178495,18.2321457138032
2106.0,1.7307647921942373,18.232277062640737
2106.5,1.3783672821501711,18.308435840472058
2107.0,1.2294418209913776,18.576667825163128
2107.5,1.5268646913239643,19.09985589015023
2108.0,1.5470400135149214,19.52132967424879
2108.5,1.6806826974843807,19.98822312356645
2109.0,1.7315820822800403,20.826633332574435
2109.5,2.945260867960048,21.424152292398464
2110.0,2.26638433297721,22.85770402715932
2110.5,0.9470619694924032,24.08489577777463
2111.0,0.6325026345851295,25.679694101407676
2111.5,0.9179465818467466,26.171567277126385
2112.0,0.7865896194419214,27.092845583996855
2112.5,1.5948120787449818,27.921984803163493
2113.0,2.667269470818943,28.611529990765145
2113.5,2.034196727382912,29.66708034426119
2114.0,1.497469748828108,30.272207495000316
2114.5,1.6525219607743342,31.34110835773784
2115.0,2.039920727336483,32.198897072173
2115.5,2.297992391726328,32.98904982663364
2116.0,1.5674830527158206,33.66321853972309
2116.5,2.5553339564864443,34.788472265295994
2117.0,2.1666487648138957,35.65175471732257
2117.5,0.9167462638076128,36.42093224313946
2118.0,0.95094306177411,36.95165491112095
2118.5,1.9299679499719984,37.265412995867614
2119.0,2.6854410417119188,37.46898599063227
2119.5,2.46470453035637,37.882051031614495
2120.0,2.712341512794947,38.20752687776956
2120.5,3.0735946155491862,38.61227837053861
2121.0,2.852356710363065,39.25907775807349
2121.5,2.2054131923462412,40.057587393118304
2122.0,2.300496374738958,40.90226211972075
2122.5,2.1905621673726348,41.53085374851696
2123.0,2.0554335119519114,42.12760710813658
2123.5,2.0626823106191,42.60487136142394
2124.0,0.8545113764936358,42.72575856668867
2124.5,1.451825342060676,42.89822410621654
2125.0,2.195751002746742,42.34528128271606
2125.5,1.4087547887983312,41.86724533748558
2126.0,0.8420983909079006,41.296987289661786
2126.5,1.1506653495677832,40.011671169055106
2127.0,2.2193842756091207,38.93512717864395
2127.5,2.198009971040755,37.95649431411887
2128.0,0.7833579821505476,36.430342591302654
2128.5,0.7577004241935515,35.39420581240492
2129.0,2.111316031103679,33.87893448282074
2129.5,2.6052338728872724,32.18103092743588
2130.0,2.3411924822982906,31.04060415383981
2130.5,3.3128310033505484,30.187252980985555
2131.0,2.825714170079917,29.429877183789344
2131.5,2.21139149454881,29.354441038115137
2132.0,2.791273823667202,29.13456788997039
2132.5,2.58131833329241,29.392854106985144
2133.0,2.088626457981884,29.80282106130415
2133.5,2.2390203661931385,30.510433761942373
2134.0,2.9492172147109055,31.312905563574077
2134.5,3.0933830181837996,32.09266490629041
2135.0,3.3274098304691906,33.183661743041824
2135.5,3.212767512389347,34.718246509108944
2136.0,2.660099229469237,36.62733964657605
2136.5,3.107359214559038,38.63210365466986
2137.0,2.622077926301571,40.37010292261863
2137.5,1.1420811860806126,42.12395310202231
2138.0,0.8099474046687519,43.74653748701983
2138.5,1.8976011597531957,44.65161200435709
2139.0,2.3770328237433933,45.39963682090911
2139.5,1.9949625630319507,45.931852320307854
2140.0,1.756134915793357,46.61211360218128
2140.5,0.9183730037719842,46.20534660874109
2141.0,1.5441199170670896,46.29273754349743
2141.5,1.666286901740926,45.498899940921305
2142.0,1.7331975145142684,44.63322865719009
2142.5,2.204515423613291,43.85053197056104
2143.0,1.9637582967808849,42.43458275620789
2143.5,2.349220923104573,41.268345379465345
2144.0,2.202457849374881,40.18413355120468
2144.5,3.011762347032151,39.1623449678904
2145.0,2.023069981168295,38.13114573618329
2145.5,0.7596631287898407,37.05836250280371
2146.0,0.3702418905690082,35.96253460942401
2146.5,0.9007262419049809,34.73427062697747
2147.0,2.213814759747971,32.94339299672945
2147.5,2.525011955573393,31.48369892316089
2148.0,1.9306845654084377,30.11981831126879
2148.5,1.965358481947597,28.95205153362581
2149.0,2.1830511345807886,28.281123874131826
2149.5,2.333149365968533,27.295750107759098
2150.0,2.3881560278138965,26.75399150841773
2150.5,2.3112822560360424,26.68618096063245
2151.0,3.0216409882964186,26.463325195486576
2151.5,2.994704921302155,26.84203732891931
2152.0,1.4676611994032804,27.578416244389796
2152.5,0.5287817664983837,28.22493688004122
2153.0,0.970581217272493,28.686811607612096
2153.5,1.6353748840533018,29.191338452223643
2154.0,2.1602527095858113,29.24851089880758
2154.5,2.958669383429996,29.32515568132849
2155.0,2.5451184029010716,30.333331354028083
2155.5,2.515686773564768,31.16973616748182
2156.0,2.377748658350205,32.191884619882266
2156.5,2.060614710218514,33.32765267045723
2157.0,1.977763174631118,34.410748095090405
2157.5,1.2843853206477711,35.45822803683082
2158.0,2.4707494372248777,36.443279751328355
2158.5,3.253234542024696,37.243217518189915
2159.0,3.282581241229524,38.33464252896312
2159.5,2.850530350632782,40.15656728964773
2160.0,2.4257356552090297,41.08956046017187
2160.5,2.7169620535856844,42.55308650784345
2161.0,2.4414179108662784,43.67770020361426
2161.5,1.809719145595036,45.07869084151756
2162.0,0.8290873263383346,45.85637204788958
2162.5,1.1785736785780785,46.3586294188743
2163.0,1.3595231384178907,46.55677140079854
2163.5,1.349088793965564,46.134877976726
2164.0,2.613155720609027,45.51407161069109
2164.5,3.2864637084278097,44.567552746963806
2165.0,2.6486866452120865,44.4835435944016
2165.5,1.9889043471538512,43.6008161068956
2166.0,2.22378154797585,43.3421921307246
2166.5,1.3106851346841335,42.58340821909484
2167.0,2.1126096804612153,41.645032221721245
2167.5,2.1506184601420264,40.5172774915411
2168.0,0.7578663932288132,39.62721223390718
2168.5,0.2240718262850812,38.24501573022117
2169.0,0.6784610313519852,36.62562849066196
2169.5,2.0160310673936084,34.68781580530428
2170.0,2.1559277620549993,32.62472551448789
2170.5,0.9813627284140518,31.29311989925108
2171.0,1.1023113358820211,29.378905299236912
2171.5,1.561183914667973,27.543598152855232
2172.0,1.7038439560076457,25.841965451572538
2172.5,2.827071628946134,24.46494354668747
2173.0,3.3509777948621604,23.241090006371085
2173.5,3.291101744129415,22.548578395927244
2174.0,3.031317763606638,22.881793045185898
2174.5,2.702323840043663,23.341010134422294
2175.0,2.390420613441442,24.035125948349435
2175.5,1.0661067262131478,24.89283315419164
2176.0,1.12679368085269,25.965433372514607
2176.5,1.5052204690306143,26.59709687444117
2177.0,1.5614425833403025,27.439863838372393
2177.5,2.762096012504879,28.29040252610626
2178.0,3.1109254672520175,29.530110419854733
2178.5,2.8838450597565055,30.716285227080466
2179.0,1.912503709123471,32.237889912807184
2179.5,2.1924616459874287,34.07547246569406
2180.0,2.18425993218094,35.40412849244396
2180.5,1.662503515761047,36.88182353291451
2181.0,2.137339858209659,38.13690892459497
2181.5,2.8809621043560494,39.38560378261602
2182.0,3.3755850621256815,40.53957282261273
2182.5,2.3894975590211267,42.39844229094422
2183.0,1.3952516749979862,43.70328365540101
2183.5,1.851028976580843,44.69376276869121
2184.0,1.7222436033981277,45.48912251559851
2184.5,1.2346312037349991,46.08490042909214
2185.0,1.3975932180491122,45.9127403105318
2185.5,1.0291793383025394,45.77723682362566
2186.0,1.0718507636886625,45.05826615377191
2186.5,1.3719090081331031,44.40872829937486
2187.0,1.3664458302721645,43.015171583303385
2187.5,1.590726523655983,41.136895332265496
2188.0,1.5866808607906662,39.58667238428934
2188.5,1.909863406094,38.041057627059054
2189.0,1.924235957014921,36.28768411266281
2189.5,2.106550166480571,34.52867212829531
2190.0,1.257783215284919,33.35921987312289
2190.5,1.5836990909384565,31.564490859013173
2191.0,1.2737524293507183,30.00792154352949
2191.5,1.2779369240204332,28.288662502099385
2192.0,2.138443995209381,26.939603125663183
2192.5,3.1316294229759123,25.529084853808225
2193.0,2.840766932165041,24.70865979690568
2193.5,1.495850860571848,24.35624445905313
2194.0,1.4696699296999285,23.741491918689892
2194.5,2.3190050455370654,23.907180700637262
2195.0,1.9199335307863383,23.717739113707054
2195.5,1.7499861524033191,24.012761944942262
2196.0,2.3871541867379245,24.02347194880061
2196.5,2.3449114099968593,24.57350935119351
2197.0,2.1945366778678816,25.29676316638153
2197.5,1.7413939311453577,26.380203958172423
2198.0,1.4375708862294758,27.30784493213037
2198.5,1.5794877292055471,28.157084854393048
2199.0,1.9269993946416613,28.98163715386078
2199.5,1.7289001988629975,29.862256277642715
2200.0,2.7288860050576687,30.952535097035035
2200.5,3.038990034259446,32.01815933590835
2201.0,2.174274611163438,33.3150434932861
2201.5,0.9384703688468614,34.913011729147115
2202.0,1.2277441910993352,35.78346918591861
2202.5,1.8487111842711288,36.79292935783082
2203.0,2.623542383291109,37.32089630344608
2203.5,2.776905923010851,38.22780680708415
2204.0,2.446847423318074,39.08489502493448
2204.5,2.3659692764504845,39.78884056640161
2205.0,1.3832433048577863,41.01431152716928
2205.5,1.051328790063158,41.39941096049374
2206.0,1.2352182159325458,41.74589650318504
2206.5,1.798371008475537,41.50691233287254
2207.0,1.089998108771942,41.32144994432391
2207.5,1.6125725569367133,40.714557772522106
2208.0,2.4187850896654473,40.30616040905312
2208.5,1.649988885530509,39.51202038406883
2209.0,0.4689459857320474,38.70124392227166
2209.5,0.6828562189970419,37.67583702770371
2210.0,1.4267377387208036,36.225740339955856
2210.5,1.1637908327565445,34.63189357867797
2211.0,1.3342470331039011,32.720734200909206
2211.5,1.6969264175667509,31.14012877309602
2212.0,1.5706384461168692,29.488801041165953
2212.5,1.888407902903163,28.177659319485088
2213.0,1.4153299702477486,26.715606835485943
2213.5,0.8640433772880493,25.189588026861493
2214.0,0.7359256757747026,23.96999213303737
2214.5,0.6452619455505231,22.377600093490152
2215.0,0.5873518617576977,21.065442501664815
2215.5,1.7276057438364292,19.3725354677686
2216.0,3.0298827153172736,18.40345156994353
2216.5,2.758933398171446,17.648817899492542
2217.0,2.0736916909906222,17.572369387709664
2217.5,2.202261378344867,17.507855840010055
2218.0,2.557644691102817,17.741433314111855
2218.5,2.429110000347483,18.64753174290436
2219.0,1.435144542341874,19.410235971444983
2219.5,1.2257075880807449,20.58448931916846
2220.0,0.9075678760285864,21.84179140318715
2220.5,0.6804775481777684,22.521956271622233
2221.0,1.7320952222266464,23.652457629897633
2221.5,3.080063920313173,24.486288620217618
2222.0,2.6107784718536893,25.893613597534745
2222.5,1.4419401059669907,27.223861603457497
2223.0,1.588478083339061,28.86080899875634
2223.5,1.676939929900731,30.195018290568363
2224.0,1.9545298028843696,31.69842736564082
2224.5,1.5388867211262902,32.818228182181976
2225.0,1.42853402624297,33.89594357130786
2225.5,2.958920764957407,35.03090003322582
2226.0,3.316554683676285,36.107173430768725
2226.5,2.832869196379682,37.751314040318455
2227.0,2.5250843433757977,39.30366100129836
2227.5,1.997821161712024,41.046179403373664
2228.0,1.294667754064844,41.99854286639692
2228.5,1.2716063487956957,43.0528620601502
2229.0,1.411376721858841,43.670129597196826
2229.5,1.435602188636704,44.09609630673225
2230.0,2.2987083426588875,44.17270269345266
2230.5,1.88678818475917,44.03794184350313
2231.0,1.6052207658774242,43.92670536121451
2231.5,2.1229408830931957,43.26301914463342
2232.0,2.480088284625162,42.91586207898979
2232.5,1.1968301787722444,42.26120568003316
2233.0,0.7412739545320145,41.34201310021318
2233.5,1.2382450294754384,40.12487893592992
2234.0,2.6360467726023034,39.114289212453016
2234.5,2.7671595235649846,37.47417505876889
2235.0,2.2381968124384293,36.56005645731853
2235.5,2.482918844094832,35.50107186094968
2236.0,1.9438447186688084,35.01653822155193
2236.5,1.6852338546089023,34.15408976849543
2237.0,1.115306927545676,33.180310482360575
2237.5,1.894464803201772,32.463249222373484
2238.0,2.3059165584939363,31.620010632414683
2238.5,1.8616022733793296,30.85565400286272
2239.0,1.874028827869004,30.43739470234092
2239.5,3.0645227215143893,29.944591693051805
2240.0,3.10415818060409,29.801444552084305
2240.5,2.402332533028307,29.984618501847105
2241.0,2.6537250133909724,30.473480721131217
2241.5,2.396381327478,31.07853940720918
2242.0,2.0827542165304043,31.823232283175876
2242.5,2.379324320995183,32.57016729300994
2243.0,2.065041852902847,33.767759782137524
2243.5,2.028414813077222,34.350069038265424
2244.0,1.1053092751347977,35.399102993297916
2244.5,1.3860013526009178,35.963241000424176
2245.0,1.9229073468350233,36.69943305019371
2245.5,2.44262490903463,36.78846719055338
2246.0,3.311724612593172,37.307656136758354
2246.5,2.80104096954715,37.984076152804114
2247.0,1.277728848961137,38.9243086875854
2247.5,1.1830123622146935,39.27877136343971
2248.0,1.4997341258928665,39.6771154459506
2248.5,1.8253767976286557,39.548392129468205
2249.0,2.3604661713116744,39.81235894126399
2249.5,3.039818708292985,39.70928124140257
2250.0,2.2304409397725267,39.69492205634769
2250.5,1.163589764895631,40.08626040783157
2251.0,1.7802342383303802,39.64508186433488
2251.5,2.1188798868480885,39.63041074015246
2252.0,1.553116204825532,39.10467068489374
2252.5,1.103096990807097,38.89912763038712
2253.0,1.450654603119486,38.085222570543095
2253.5,1.3474840878806007,36.999191326009914
2254.0,1.5709886129825754,36.01205684529681
2254.5,2.115911338423678,35.15001879634594
2255.0,1.8523913307500248,34.04549361406756
2255.5,2.115014150152992,33.11816606213134
2256.0,2.5048353353393225,32.476709744242115
2256.5,2.366287111287088,31.599548054815887
2257.0,1.0130092403264082,31.20950448026864
2257.5,0.7792146927065022,30.720959392180273
2258.0,1.225570497306388,29.946214025140943
2258.5,1.446305122134706,29.0000397316613
2259.0,1.8079426373856824,28.173435872990588
2259.5,2.112569616765809,27.28993955306959
2260.0,1.1327491433951038,26.807125499531043
2260.5,0.9070027750868924,26.39192423414199
2261.0,1.8478019297635573,25.703508537487537
2261.5,2.860610982946797,25.24895159752856
2262.0,3.147712394664549,25.252075539355403
2262.5,2.8014381408332634,25.280484504804168
2263.0,2.5726645671759942,26.04551839756572
2263.5,2.7466439634155027,27.01745816829356
2264.0,2.2250612758827,28.06883962699334
2264.5,1.650912228111768,29.608545494451587
2265.0,2.276487935626805,30.81749277881481
2265.5,2.3550461740962265,32.07583171381796
2266.0,1.9692471251965296,33.656776405637146
2266.5,2.216586423489821,34.62688448367277
2267.0,2.045247326739501,36.17105380648506
2267.5,1.5396022124909845,37.49633718845161
2268.0,1.343010428663312,38.420993957678256
2268.5,2.507853201199249,39.44656738333241
2269.0,2.4008442490310644,40.10919652772777
2269.5,1.3441099783159547,41.10475859882476
2270.0,1.0247446707391543,41.658299892008365
2270.5,0.4025868493258551,41.688009834200486
2271.0,1.2806600323875317,41.109262985053846
2271.5,2.6535435950637742,40.66338295285034
2272.0,2.06085701678891,40.31230641198585
2272.5,1.4861512873581395,39.66275193474784
2273.0,2.0014388613659415,38.619357469662646
2273.5,2.5529340821981825,38.379134436898305
2274.0,2.0170029676614187,37.592651080415365
2274.5,2.117609787825287,36.85118201335064
2275.0,1.1782644244931066,36.445486629765725
2275.5,1.207585420616361,35.463049912308215
2276.0,1.514729991562401,34.54263313466396
2276.5,1.2269326772521372,33.67082745664963
2277.0,1.7772522897149163,32.77173025717637
2277.5,1.816823061022997,31.702982511336227
2278.0,2.6753738302725676,30.60258937209473
2278.5,2.9435588520814524,29.93909883826212
2279.0,2.113296789293881,29.61229527696652
2279.5,1.4259820026844918,29.13733940451571
2280.0,2.7207714257099496,29.204113030861524
2280.5,2.7964440685960255,29.10120290948753
2281.0,1.5308127172371584,29.536849383615586
2281.5,1.7930304137738975,29.803137868606697
2282.0,2.0970309035156216,30.25440169522452
2282.5,1.6459168238092734,30.628882086232863
2283.0,2.445956597753782,30.67837435989326
2283.5,2.062022844212025,31.638893218385125
2284.0,1.275542112308052,32.28789660592546
2284.5,1.9412662082337933,32.76287965378312
2285.0,1.9141657356124249,33.17385703313373
2285.5,2.070539860421656,33.87115613966095
2286.0,2.278514004354774,34.21339273276389
2286.5,1.3583321880993062,34.75569373670291
2287.0,1.949292395919788,35.250526514157905
2287.5,2.248132388035416,35.54785354074619
2288.0,1.924483476931137,35.79012465113383
2288.5,2.027289888588402,35.97060756321742
2289.0,1.2851330409938222,36.52681679548143
2289.5,1.2587571466496743,36.81456821708818
2290.0,1.2708922169976835,36.60457513754345
2290.5,2.427028660035148,36.529993172587744
2291.0,3.06354306947476,36.31018171091033
2291.5,3.474747787706023,36.556828737410775
2292.0,3.454123079595671,36.78735813850184
2292.5,3.0180656209660737,37.60307744200168
2293.0,2.740142619335139,38.51309332860002
2293.5,2.687871243168066,39.63663730981993
2294.0,3.0633962414777045,40.30659432826397
2294.5,3.0058033570544325,41.63171723349353
2295.0,2.6336841129061543,43.03015105858625
2295.5,1.7148708949873928,44.29214563500892
2296.0,2.1423343173017164,45.078848203027505
2296.5,2.1091051552413225,45.75860799151485
2297.0,1.1914207088144009,46.40112916411882
2297.5,1.7911697043916512,46.569196535817575
2298.0,2.703251087946157,46.32533013205242
2298.5,1.7584488204248507,46.2209052269211
2299.0,1.1567940324573505,45.90488859795119
2299.5,1.3330048400457242,45.23139548385052
2300.0,1.7836377727079016,44.04181736684765
2300.5,2.6499440535263834,42.77250660242286
2301.0,3.497379447509957,41.6647726061697
2301.5,3.4622448474273972,40.919225613628235
2302.0,2.904515571340463,40.29546539159084
2302.5,2.3739765420279046,39.956746305866034
2303.0,2.1966576678553444,39.47199622121081
2303.5,2.3338662750631,39.440282866618794
2304.0,1.1696523272043131,38.792524862379246
2304.5,1.590796622039787,38.35491890207077
2305.0,3.125215916388434,37.817752811998744
2305.5,2.774430900235548,37.63819267743402
2306.0,2.072187632606381,37.08617344724354
2306.5,2.254974305398682,36.84155249303661
2307.0,1.8231299976719009,36.66504233679646
2307.5,1.3859598349756963,36.69348966292165
2308.0,1.0270828721237666,35.741619308963536
2308.5,1.1456170369446024,35.36134808935616
2309.0,1.782227251801202,35.06334017069004
2309.5,1.884696831449688,34.01228259688942
2310.0,1.662271856431848,33.039432789555285
2310.5,1.9145604893152297,32.422076698613694
2311.0,2.8906482729073435,31.782669696456363
2311.5,2.9879815853341705,31.50101886807147
2312.0,2.514919315056381,31.54878844297878
2312.5,1.606995923820794,31.472179871918936
2313.0,2.4639494494242524,31.497967289478524
2313.5,2.568866052920214,31.944117520170817
2314.0,1.5269266208076642,32.178944557956484
2314.5,1.0353381242062534,32.495726130338305
2315.0,1.046415206083299,32.579228964486354
2315.5,1.2807540019601955,32.59032651983523
2316.0,1.5121561197282425,32.53079555651752
2316.5,1.3091064058892865,32.27112023124391
2317.0,1.5747167580536,32.144041028353065
2317.5,1.6271553472113611,31.603168465741376
2318.0,0.9506817042034216,30.96668246692677
2318.5,1.618743734863992,30.718136311839498
2319.0,1.868093863538184,30.271126259348613
2319.5,1.0976267795428123,29.771772014892807
2320.0,0.8916281890005457,29.470196488274873
2320.5,0.593186429569653,28.493720670393287
2321.0,0.705824742715341,27.786938898823667
2321.5,1.058311829199272,26.645513486019933
2322.0,0.6976399460963554,25.544323253453033
2322.5,1.793239813687152,24.29912958732488
2323.0,3.3059763036726664,23.444810292393424
2323.5,2.8140522484771124,22.875795807577475
2324.0,1.5080333911048585,22.89089029217795
2324.5,1.4453619536697189,22.868450063549258
2325.0,2.176267336964232,22.89828262478013
2325.5,3.012068180215344,23.49060936407928
2326.0,2.40579446028494,24.130347288113285
2326.5,1.0239161233049032,24.940226531320835
2327.0,0.9339873815102284,25.865243244538433
2327.5,1.9780088713585997,26.584830193206436
2328.0,3.1021524178682434,27.338436312468776
2328.5,2.555148177209493,28.592767983110974
2329.0,1.553415542461994,29.81584300918479
2329.5,1.565301528348712,31.043120601090287
2330.0,1.5071949744581723,32.12669698762567
2330.5,2.650769602253471,33.37594030814932
2331.0,2.887320519090719,34.68686122820926
2331.5,1.7045855886134555,35.840954857230074
2332.0,1.2514543893923369,37.43672641146551
2332.5,1.800481600048502,38.20332244568216
2333.0,2.1668486759983394,39.077880666000894
2333.5,2.4051468259785937,39.774341949131625
2334.0,2.2843914592822503,40.64022786440523
2334.5,2.453485859095263,41.0070811271892
2335.0,1.3590980268560116,41.40819157324336
2335.5,0.968260798723414,42.02391171679284
2336.0,0.8280418326700677,42.12730768864604
2336.5,0.6164417011887201,41.6525889542146
2337.0,1.4064378525959231,40.8607830212127
2337.5,1.72124613927872,39.96653456026602
2338.0,0.8746360558780303,38.68626311550836
2338.5,0.5596414526367494,37.324297874178704
2339.0,0.465767027631038,35.392758972910606
2339.5,1.2684631515158102,33.40458686756965
2340.0,2.9680255627057615,31.760233223466145
2340.5,2.575028531119953,29.904238277931032
2341.0,1.6734158302812556,28.436780347044863
2341.5,2.587571243390173,27.232422999192483
2342.0,3.18136659530183,26.343710593753745
2342.5,3.0292977181985363,25.894678637964013
2343.0,1.7834959401867685,25.7582341518871
2343.5,1.4717777123056388,25.80396979471024
2344.0,2.170101948702419,26.096935602831977
2344.5,2.94537337110325,26.36471660969774
2345.0,2.655512733978579,27.207283050107705
2345.5,1.833244375629974,27.977757421992163
2346.0,1.74825696555704,28.9124491808979
2346.5,2.720218442581799,29.767806510023625
2347.0,2.732298689112743,31.005654743700763
2347.5,2.23182449949769,32.399743232306335
2348.0,2.2194032553104472,33.84083811214849
2348.5,1.8698983964664269,35.13794865751877
2349.0,1.941078102816992,36.604422728445456
2349.5,2.3462327728858914,37.711284427961274
2350.0,3.1324938298497065,39.05096828428464
2350.5,3.1024915449910164,40.25719984995253
2351.0,2.0378031684131725,41.53402366236488
2351.5,1.556766533502696,43.08501513677967
2352.0,1.2215511083875452,44.13468736527602
2352.5,0.9086835916727212,44.71840956527427
2353.0,0.8543689725225729,44.85209366597998
2353.5,0.8834664126288257,44.45828286492592
2354.0,1.1750265104148896,43.69473520622088
2354.5,1.031881543206318,42.824237846045115
2355.0,1.7914897013686328,41.49281063923118
2355.5,2.176718643192753,39.94897502134587
2356.0,1.760072980081521,38.736456648565486
2356.5,2.5652519621392416,37.07700576655788
2357.0,2.9538809081703463,35.863776831620534
2357.5,2.048478821055103,35.12230555267275
2358.0,1.2791151687081217,34.08609382838563
2358.5,1.605937144357278,32.9331169027187
2359.0,2.0626302014736453,32.01280804433947
2359.5,1.6417002135250929,31.08221961859152
2360.0,1.2209646116057131,29.837330515942355
2360.5,1.720172147630788,29.157627064099987
2361.0,1.745689232210258,28.413127120338196
2361.5,1.6599680061965962,27.612545515354867
2362.0,1.5958741764959707,27.004559823807902
2362.5,0.9631470311011804,26.47731170795015
2363.0,1.7495684642520162,25.640833520424337
2363.5,2.2006990289912407,25.00485563001565
2364.0,1.7842872854215306,24.83371120748471
2364.5,1.9959764150123147,24.56632923108912
2365.0,1.6445243461151626,24.55545410702882
2365.5,2.0498345423959807,24.62208400290154
2366.0,2.558211373514993,25.201289770556812
2366.5,1.6097190270462407,25.138108744728996
2367.0,1.872619502341741,25.948502432899843
2367.5,2.955015384997656,26.70048794463137
